id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name
48599383,70158a41-4cfc-4b28-9a60-911dd048f78f,2020-06-05 7:00:26 PM EDT,2020-06-05,2020-06-05 23:00:26 UTC,Eastern Time (US & Canada),690232,kristamunger,Krista Munger,2020-06-06 00:23:03 UTC,2020-07-30 05:03:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48599383,https://inaturalist-open-data.s3.amazonaws.com/photos/77120862/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.25659149,-73.59931573,8,,,,8,,,false,,,Lysimachia quadrifolia,Lysimachia quadrifolia,whorled loosestrife,Plantae,82580,Lysimachia quadrifolia,,,
48645765,a57580f7-e08e-4422-a48d-98552eead899,Sun May 31 2020 10:45:57 GMT-0400 (EDT),2020-05-31,2020-05-31 14:45:57 UTC,Eastern Time (US & Canada),1271732,jaloisio,Jason Aloisio,2020-06-06 13:30:56 UTC,2022-06-28 04:40:29 UTC,research,,https://www.inaturalist.org/observations/48645765,https://static.inaturalist.org/photos/77198878/medium.jpg,,"","",1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2439578719,-73.5939081687,1627,,,,1627,,,false,,,New York fern,Amauropelta noveboracensis,New York fern,Plantae,1398911,Amauropelta noveboracensis,,,
48645918,a84f6670-3929-40fe-a514-d5d2a5b70350,Sun May 31 2020 10:48:49 GMT-0400 (EDT),2020-05-31,2020-05-31 14:48:49 UTC,Eastern Time (US & Canada),1271732,jaloisio,Jason Aloisio,2020-06-06 13:32:50 UTC,2020-06-06 13:33:16 UTC,research,,https://www.inaturalist.org/observations/48645918,https://static.inaturalist.org/photos/77199088/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.24074167,-73.59748833,30,,,,30,,,false,,,cinnamon fern,Osmundastrum cinnamomeum,cinnamon fern,Plantae,204165,Osmundastrum cinnamomeum,,,
48646173,95a2aeb1-cfc8-4969-a86d-bf059e975337,Sun May 31 2020 10:44:21 GMT-0400 (EDT),2020-05-31,2020-05-31 14:44:21 UTC,Eastern Time (US & Canada),1271732,jaloisio,Jason Aloisio,2020-06-06 13:35:03 UTC,2020-06-08 14:43:03 UTC,research,,https://www.inaturalist.org/observations/48646173,https://static.inaturalist.org/photos/77199448/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.24148667,-73.598495,5,,,,5,,,false,,,rattlesnakeweed,Hieracium venosum,rattlesnakeweed,Plantae,68034,Hieracium venosum,,,
48707908,f6e75d34-be23-4f23-bd27-9a350f65e2d6,2020-06-06 12:58:52 PM EDT,2020-06-06,2020-06-06 16:58:52 UTC,Eastern Time (US & Canada),690232,kristamunger,Krista Munger,2020-06-06 21:53:23 UTC,2023-06-27 12:56:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/48707908,https://inaturalist-open-data.s3.amazonaws.com/photos/77298928/medium.jpg,,"",,0,0,false,2,"Pound Ridge, NY, USA",41.2236570596,-73.5864697024,3432,,,,3432,,,false,gps,gps,Allegheny blackberry,Rubus allegheniensis,Allegheny blackberry,Plantae,82110,Rubus allegheniensis,,,
48775037,2e67c14c-fdac-4826-ab30-170c42836885,Sun Jun 07 2020 09:42:45 GMT-0400 (EDT),2020-06-07,2020-06-07 13:42:45 UTC,Eastern Time (US & Canada),905728,miriamrakowski,,2020-06-07 13:47:54 UTC,2020-09-24 18:50:01 UTC,research,,https://www.inaturalist.org/observations/48775037,https://static.inaturalist.org/photos/77409816/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2472571619,-73.5934752972,5,,,,5,,,false,,,interrupted fern,Osmunda claytoniana,interrupted fern,Plantae,63058,Osmunda claytoniana,,,
48776911,5237d488-a233-4dca-b477-6e449ae4ae8c,2020-06-07T10:02:52-04:00,2020-06-07,2020-06-07 14:02:52 UTC,UTC,2591833,joylp,,2020-06-07 14:03:28 UTC,2022-01-05 14:55:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/48776911,https://inaturalist-open-data.s3.amazonaws.com/photos/77412713/medium.jpeg,,"",,2,0,false,333,Pound Ridge,41.2411045516,-73.5925424752,10,,,,10,,,false,,,dicots,Magnoliopsida,Dicots,Plantae,47124,,,,
48780709,54cfdfe5-5e0c-4689-a505-cc0be7d95e2f,Sun Jun 07 2020 10:33:26 GMT-0400 (EDT),2020-06-07,2020-06-07 14:33:26 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-07 14:33:36 UTC,2021-11-16 23:02:29 UTC,research,,https://www.inaturalist.org/observations/48780709,https://static.inaturalist.org/photos/77418051/medium.jpg,,"",,1,0,false,3,"Cross River, NY, US",41.2633188189,-73.5995240954,32,,,,32,,,false,,,mapleleaf viburnum,Viburnum acerifolium,mapleleaf viburnum,Plantae,62997,Viburnum acerifolium,,,
48782356,1ba91f17-1a12-4c1e-810e-f316debd75d4,2020-06-07T10:04:05-04:00,2020-06-07,2020-06-07 14:04:05 UTC,UTC,2591833,joylp,,2020-06-07 14:47:17 UTC,2025-10-15 19:25:21 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/48782356,https://inaturalist-open-data.s3.amazonaws.com/photos/77420377/medium.jpeg,,"",,4,1,true,333,Pound Ridge,41.2411045516,-73.5925424752,10,,,,10,,open,false,,,Japanese maple,Acer palmatum,Japanese maple,Plantae,63512,Acer palmatum,,,
48791322,d0a7d8de-24f0-4b65-8c3b-dca485322cd1,2020-06-07 11:53:34 AM EDT,2020-06-07,2020-06-07 11:53:34 UTC,UTC,1819209,hepam00,,2020-06-07 15:54:59 UTC,2021-05-09 15:59:19 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/48791322,https://inaturalist-open-data.s3.amazonaws.com/photos/77435044/medium.jpeg,,"",,0,0,true,2,"Cross River, NY 10518, USA",41.27070684,-73.59631789,9,,,,9,,,false,,,,Hosta,hostas,Plantae,82095,,,,
48837449,93f0f203-733e-4734-9977-9b1e33433845,Sun Jun 07 2020 09:53:34 GMT-0400 (EDT),2020-06-07,2020-06-07 13:53:34 UTC,Eastern Time (US & Canada),603301,gpage,,2020-06-07 21:28:04 UTC,2020-06-23 13:51:12 UTC,needs_id,,https://www.inaturalist.org/observations/48837449,https://static.inaturalist.org/photos/77507551/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.247443324,-73.592097899,30,,,,30,,,false,,,Cichorioideae,Cichorioideae,"chicories, dandelions, and allies",Plantae,447425,,,,
48892673,53e2be7a-fbeb-43b7-82c5-87a28cb49d2c,Sun Jun 07 2020 11:07:01 GMT-0400 (EDT),2020-06-07,2020-06-07 15:07:01 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-08 09:45:21 UTC,2020-06-08 15:24:46 UTC,research,,https://www.inaturalist.org/observations/48892673,https://static.inaturalist.org/photos/77599504/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.263937259,-73.600316286,48,,,,48,,,false,,,narrow-leaved bittercress,Cardamine impatiens,narrow-leaved bittercress,Plantae,159836,Cardamine impatiens,,,
48892753,3ccca82b-9252-42a5-a193-8c783c7b1b4f,Sun Jun 07 2020 11:09:19 GMT-0400 (EDT),2020-06-07,2020-06-07 15:09:19 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-08 09:47:26 UTC,2020-07-08 10:53:09 UTC,research,,https://www.inaturalist.org/observations/48892753,https://static.inaturalist.org/photos/77599661/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2635997195,-73.6000644849,64,,,,64,,,false,,,American wintergreen,Pyrola americana,American wintergreen,Plantae,60367,Pyrola americana,,,
48892834,f6c4d46f-899f-45b3-bd94-8ed3b6a6a9e4,Sun Jun 07 2020 11:18:07 GMT-0400 (EDT),2020-06-07,2020-06-07 15:18:07 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-08 09:48:40 UTC,2020-06-08 11:45:16 UTC,research,,https://www.inaturalist.org/observations/48892834,https://static.inaturalist.org/photos/77599728/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2626111412,-73.6006415726,8,,,,8,,,false,,,northern blue flag,Iris versicolor,northern blue flag,Plantae,48726,Iris versicolor,,,
48892871,ec2b7ac2-248c-49d9-8ff1-5cbaf48f9f1d,Sun Jun 07 2020 11:27:20 GMT-0400 (EDT),2020-06-07,2020-06-07 15:27:20 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-08 09:49:48 UTC,2020-06-08 11:47:34 UTC,research,,https://www.inaturalist.org/observations/48892871,https://static.inaturalist.org/photos/77599792/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2615775928,-73.6019767736,24,,,,24,,,false,,,hemp dogbane,Apocynum cannabinum,hemp dogbane,Plantae,58795,Apocynum cannabinum,,,
48892901,455acf80-9ebd-4efa-b204-236b4fc619aa,Sun Jun 07 2020 13:22:36 GMT-0400 (EDT),2020-06-07,2020-06-07 17:22:36 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-08 09:50:45 UTC,2023-06-06 17:19:02 UTC,research,,https://www.inaturalist.org/observations/48892901,https://static.inaturalist.org/photos/77599847/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.2589887059,-73.5699789321,24,,,,24,,,false,,,deerberry,Vaccinium stamineum,deerberry,Plantae,67792,Vaccinium stamineum,,,
48892925,4bc7e1e9-45b7-41eb-bc85-f3402f707a3d,Sun Jun 07 2020 12:08:12 GMT-0400 (EDT),2020-06-07,2020-06-07 16:08:12 UTC,Eastern Time (US & Canada),458493,dawnvla,,2020-06-08 09:51:18 UTC,2022-01-02 00:01:24 UTC,research,,https://www.inaturalist.org/observations/48892925,https://static.inaturalist.org/photos/77599871/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2627306226,-73.6021728284,8,,,,8,,,false,,,yellow star grass,Hypoxis hirsuta,yellow star grass,Plantae,81797,Hypoxis hirsuta,,,
48922342,42cbd0d4-cefa-4438-9058-ef10bca4d72a,Mon Jun 08 2020 11:42:58 GMT-0400 (EDT),2020-06-08,2020-06-08 15:42:58 UTC,Eastern Time (US & Canada),2485023,highyak,,2020-06-08 16:18:49 UTC,2023-05-24 22:24:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48922342,https://inaturalist-open-data.s3.amazonaws.com/photos/77646231/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.25942,-73.59948,,,,,,,,false,,,Vogelwicke,Vicia cracca,tufted vetch,Plantae,52471,Vicia cracca,,,
48922456,0366f8a9-66d1-4186-ad3c-b27fa48cf76b,Mon Jun 08 2020 11:35:14 GMT-0400 (EDT),2020-06-08,2020-06-08 15:35:14 UTC,Eastern Time (US & Canada),2485023,highyak,,2020-06-08 16:20:08 UTC,2023-05-24 22:24:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48922456,https://inaturalist-open-data.s3.amazonaws.com/photos/77646547/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.259175,-73.5965883333,,,,,,,,false,,,wild geranium,Geranium maculatum,wild geranium,Plantae,47699,Geranium maculatum,,,
48927265,8ec4f4e6-2297-43b2-9c64-b678dcfcf381,Mon Jun 08 2020 13:05:51 GMT-0400 (EDT),2020-06-08,2020-06-08 17:05:51 UTC,Eastern Time (US & Canada),2485023,highyak,,2020-06-08 17:07:07 UTC,2023-05-24 22:24:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48927265,https://inaturalist-open-data.s3.amazonaws.com/photos/77654401/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2573146914,-73.58916373,5,,,,5,,,false,,,black medick,Medicago lupulina,Black Medick,Plantae,57056,Medicago lupulina,,,
48979809,f02d9c44-aa42-4207-94bf-062ef47011b6,Mon Jun 08 2020 12:35:56 GMT-0400 (EDT),2020-06-08,2020-06-08 16:35:56 UTC,Eastern Time (US & Canada),386080,swalkley,Sarah Walkley,2020-06-09 01:58:55 UTC,2020-06-11 21:05:07 UTC,needs_id,,https://www.inaturalist.org/observations/48979809,https://static.inaturalist.org/photos/77740996/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2477247641,-73.5765094396,3427,,,,3427,,,false,,,"strawberries, cinquefoils, and allies",Potentilleae,"strawberries, cinquefoils, and allies",Plantae,885411,,,,
49012833,75b82dd2-c572-4f3a-8fd5-b4befd491700,Thu Jun 04 2020 15:26:39 GMT-0400 (EDT),2020-06-04,2020-06-04 19:26:39 UTC,Eastern Time (US & Canada),1087530,mattjmangoni,,2020-06-09 12:54:05 UTC,2023-06-10 02:44:26 UTC,needs_id,,https://www.inaturalist.org/observations/49012833,https://static.inaturalist.org/photos/78961806/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.25981167,-73.57745333,146,,,,146,,open,false,,,,Scirpus atrovirens,dark green bulrush,Plantae,129767,Scirpus atrovirens,,,
49033460,c4a82a7b-b3b7-4042-ba23-18575b5a7545,Tue Jun 09 2020 11:31:26 GMT-0400 (EDT),2020-06-09,2020-06-09 15:31:26 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:33:35 UTC,2023-06-06 17:42:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49033460,https://inaturalist-open-data.s3.amazonaws.com/photos/77828063/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2575682439,-73.5872897041,5,,,,5,,,false,,,Virginia strawberry,Fragaria virginiana,Virginia strawberry,Plantae,77155,Fragaria virginiana,,,
49033506,dfe29115-742c-4190-b036-408ddde31719,Tue Jun 09 2020 12:33:02 GMT-0400 (EDT),2020-06-09,2020-06-09 16:33:02 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:33:53 UTC,2020-06-09 19:41:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49033506,https://inaturalist-open-data.s3.amazonaws.com/photos/77828116/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2549658725,-73.5847401806,5,,,,5,,,false,,,red columbine,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49035227,cdc57c1b-d8d4-4505-9c86-efbf91305b6a,Tue Jun 09 2020 12:34:29 GMT-0400 (EDT),2020-06-09,2020-06-09 16:34:29 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:49:11 UTC,2020-06-09 16:52:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49035227,https://inaturalist-open-data.s3.amazonaws.com/photos/77830761/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2550213188,-73.5847559386,10,,,,10,,,false,,,red columbine,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49035239,d92180ca-b20b-4979-a03f-ebf75eb0bafd,Tue Jun 09 2020 12:48:57 GMT-0400 (EDT),2020-06-09,2020-06-09 16:48:57 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:49:22 UTC,2023-05-21 14:57:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49035239,https://inaturalist-open-data.s3.amazonaws.com/photos/77830786/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2567791297,-73.5857451708,5,,,,5,,,false,,,red columbine,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49035729,df122baf-ebf8-482b-827f-1bb231c6c405,Tue Jun 09 2020 12:49:30 GMT-0400 (EDT),2020-06-09,2020-06-09 16:49:30 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:53:48 UTC,2022-11-29 18:04:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49035729,https://inaturalist-open-data.s3.amazonaws.com/photos/77831511/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.256649294,-73.5857729149,5,,,,5,,,false,,,columbines,Aquilegia,columbines,Plantae,48245,,,,
49035750,a191b8ea-382d-4339-94ec-4bcf2c5f77de,Tue Jun 09 2020 12:52:47 GMT-0400 (EDT),2020-06-09,2020-06-09 16:52:47 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:53:58 UTC,2024-12-07 23:13:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49035750,https://inaturalist-open-data.s3.amazonaws.com/photos/77831543/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2570285332,-73.5859696381,10,,,,10,,,false,,,red columbine,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49035765,2300a1de-ea61-43e6-a529-df024df66aba,Tue Jun 09 2020 12:53:33 GMT-0400 (EDT),2020-06-09,2020-06-09 16:53:33 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:54:08 UTC,2024-12-07 23:13:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49035765,https://inaturalist-open-data.s3.amazonaws.com/photos/77831564/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2570126076,-73.5859444924,10,,,,10,,,false,,,red columbine,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49035787,6419b93c-1efc-4c59-995b-936e44834b46,Tue Jun 09 2020 12:54:12 GMT-0400 (EDT),2020-06-09,2020-06-09 16:54:12 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:54:24 UTC,2023-06-06 13:18:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49035787,https://inaturalist-open-data.s3.amazonaws.com/photos/77831612/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2570028007,-73.585959999,10,,,,10,,,false,,,,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49036037,4171ef69-7f4d-40c6-a44a-3625756c002d,Tue Jun 09 2020 12:57:21 GMT-0400 (EDT),2020-06-09,2020-06-09 16:57:21 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:57:24 UTC,2023-06-06 13:18:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49036037,https://inaturalist-open-data.s3.amazonaws.com/photos/77832121/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2569816364,-73.5856327695,10,,,,10,,,false,,,,Aquilegia,columbines,Plantae,48245,,,,
49036063,48ba23cf-897e-459e-b0d4-857d22f1694b,Tue Jun 09 2020 12:57:30 GMT-0400 (EDT),2020-06-09,2020-06-09 16:57:30 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 16:57:40 UTC,2020-06-09 20:09:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49036063,https://inaturalist-open-data.s3.amazonaws.com/photos/77832220/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2569785351,-73.5856046901,10,,,,10,,,false,,,,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49037640,d27c8691-305c-4fd1-8ac7-0b19177e2fc1,Tue Jun 09 2020 12:58:56 GMT-0400 (EDT),2020-06-09,2020-06-09 16:58:56 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 17:11:36 UTC,2020-06-09 20:08:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49037640,https://inaturalist-open-data.s3.amazonaws.com/photos/77839159/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2568376772,-73.5855225474,10,,,,10,,,false,,,,Aquilegia canadensis,red columbine,Plantae,49868,Aquilegia canadensis,,,
49038127,fe208eee-74c1-4561-80fa-a15aebe94c52,Tue Jun 09 2020 13:11:16 GMT-0400 (EDT),2020-06-09,2020-06-09 17:11:16 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 17:16:00 UTC,2022-07-20 10:13:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49038127,https://inaturalist-open-data.s3.amazonaws.com/photos/77835549/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2581766863,-73.5844779108,10,,,,10,,open,false,,,Ирис разноцветный,Iris versicolor,northern blue flag,Plantae,48726,Iris versicolor,,,
49038144,b03dec0a-1706-4374-b675-ab18342d97fc,Tue Jun 09 2020 13:12:29 GMT-0400 (EDT),2020-06-09,2020-06-09 17:12:29 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 17:16:11 UTC,2025-04-04 09:14:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49038144,https://inaturalist-open-data.s3.amazonaws.com/photos/77835575/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2584326696,-73.5843575467,10,,,,10,,,false,,,wild geranium,Geranium maculatum,wild geranium,Plantae,47699,Geranium maculatum,,,
49040027,c0202304-2edf-47ed-a8fe-a087ffc776df,Tue Jun 09 2020 13:31:15 GMT-0400 (EDT),2020-06-09,2020-06-09 17:31:15 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 17:32:10 UTC,2024-05-23 22:52:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49040027,https://inaturalist-open-data.s3.amazonaws.com/photos/77838516/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2595013623,-73.580639083,10,,,,10,,,false,,,wild geranium,Geranium maculatum,wild geranium,Plantae,47699,Geranium maculatum,,,
49040506,efb6d14b-a683-45d8-828c-32b47320a474,Tue Jun 09 2020 13:35:33 GMT-0400 (EDT),2020-06-09,2020-06-09 17:35:33 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 17:35:48 UTC,2023-06-06 17:42:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49040506,https://inaturalist-open-data.s3.amazonaws.com/photos/77839189/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.2592941616,-73.5797384475,5,,,,5,,,false,,,strawberries,Fragaria,strawberries,Plantae,50299,,,,
49046524,1fca81fe-75dd-465e-bc7f-16576a2f758f,Tue Jun 09 2020 14:29:54 GMT-0400 (EDT),2020-06-09,2020-06-09 18:29:54 UTC,Eastern Time (US & Canada),691249,philterfeed,,2020-06-09 18:30:08 UTC,2020-06-12 13:18:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49046524,https://inaturalist-open-data.s3.amazonaws.com/photos/78299069/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2582418556,-73.5749719106,10,,,,10,,,false,,,,Carex gracillima,graceful sedge,Plantae,129286,Carex gracillima,,,
49058741,c8ce164d-66e9-4e39-bc66-2f83a53b6ed0,Tue Jun 09 2020 16:19:14 GMT-0400 (EDT),2020-06-09,2020-06-09 20:19:14 UTC,Eastern Time (US & Canada),2619532,ebruce77,,2020-06-09 20:27:25 UTC,2021-03-24 12:45:23 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/49058741,https://inaturalist-open-data.s3.amazonaws.com/photos/77868716/medium.jpg,,"",,0,0,true,3,United States,41.2417935969,-73.5964275401,16,,,,27816,obscured,,true,,,,Liliopsida,Monocots,Plantae,47163,,,,
49116867,2025d548-9c85-4a3f-b5cd-dd6620364c1e,Thu Jun 04 2020 15:16:40 GMT-0400 (EDT),2020-06-04,2020-06-04 19:16:40 UTC,Eastern Time (US & Canada),1234618,callunavulgaris,Heather Elm,2020-06-10 12:50:56 UTC,2024-01-22 20:26:23 UTC,research,,https://www.inaturalist.org/observations/49116867,https://static.inaturalist.org/photos/77963625/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.2605837989,-73.5777175881,18,,,,18,,open,false,,,Sweet Pepperbush,Clethra alnifolia,Sweet Pepperbush,Plantae,52867,Clethra alnifolia,,,
